catalog,series,nside,delta_disc_mas,cdf
usno_a2,after,256,13.793593838509423,0.5743827478386478
usno_a2,after,256,13.81578030246618,0.5750500045140756
usno_a2,after,256,13.838433444272425,0.5757172611895034
usno_a2,after,256,13.861609784619688,0.5763841999722797
usno_a2,after,256,13.884386906604789,0.5770514566477075
usno_a2,after,256,13.907579494025867,0.5777183954304839
usno_a2,after,256,13.930814237761291,0.5783856521059116
usno_a2,after,256,13.953985089712063,0.579052590888688
usno_a2,after,256,13.976372658252444,0.5797198475641158
usno_a2,after,256,13.99954147262548,0.5803867863468921
usno_a2,after,256,14.022609138717456,0.5810540430223199
usno_a2,after,256,14.045564404612264,0.5817209818050962
usno_a2,after,256,14.068643854554324,0.582388238480524
usno_a2,after,256,14.092093133212302,0.5830554951559518
usno_a2,after,256,14.11480993922612,0.5837224339387281
usno_a2,after,256,14.136831640229786,0.5843896906141559
usno_a2,after,256,14.159419961969832,0.5850566293969323
usno_a2,after,256,14.182160303294395,0.58572388607236
usno_a2,after,256,14.205416239388228,0.5863908248551363
usno_a2,after,256,14.228292977703461,0.5870580815305642
usno_a2,after,256,14.251889913811851,0.5877250203133404
usno_a2,after,256,14.27529592210557,0.5883922769887682
usno_a2,after,256,14.298438079661281,0.5890592157715445
usno_a2,after,256,14.32230973367615,0.5897264724469723
usno_a2,after,256,14.34652794580552,0.5903934112297486
usno_a2,after,256,14.370139930533469,0.5910606679051764
usno_a2,after,256,14.394128488805165,0.5917279245806042
usno_a2,after,256,14.417609921349317,0.5923948633633805
usno_a2,after,256,14.440674614450469,0.5930621200388083
usno_a2,after,256,14.463799827729162,0.5937290588215847
usno_a2,after,256,14.486889495462208,0.5943963154970124
usno_a2,after,256,14.511271313765146,0.5950632542797888
usno_a2,after,256,14.534940582968687,0.5957305109552166
usno_a2,after,256,14.558167138849967,0.5963974497379929
usno_a2,after,256,14.582103037018783,0.5970647064134207
usno_a2,after,256,14.606653124487906,0.597731645196197
usno_a2,after,256,14.631301856764594,0.5983989018716248
usno_a2,after,256,14.655016146222735,0.5990661585470526
usno_a2,after,256,14.679017596033326,0.5997330973298289
usno_a2,after,256,14.703543240324251,0.6004003540052567
usno_a2,after,256,14.728438603043855,0.601067292788033
usno_a2,after,256,14.751544776970832,0.6017345494634608
usno_a2,after,256,14.775329130995072,0.6024014882462371
usno_a2,after,256,14.799710295381246,0.6030687449216648
usno_a2,after,256,14.824573986045692,0.6037356837044412
usno_a2,after,256,14.848457402412123,0.604402940379869
usno_a2,after,256,14.872609515443472,0.6050698791626453
usno_a2,after,256,14.897244212620365,0.6057371358380731
usno_a2,after,256,14.92150666851802,0.6064043925135009
usno_a2,after,256,14.946272897747253,0.6070713312962772
usno_a2,after,256,14.97014552215007,0.607738587971705
usno_a2,after,256,14.995888619072304,0.6084055267544813
usno_a2,after,256,15.021553277121711,0.6090727834299091
usno_a2,after,256,15.046380745669069,0.6097397222126855
usno_a2,after,256,15.071172264093576,0.6104069788881132
usno_a2,after,256,15.096078423490411,0.6110739176708896
usno_a2,after,256,15.121327837586819,0.6117411743463174
usno_a2,after,256,15.14652205205391,0.6124081131290937
usno_a2,after,256,15.171039785987972,0.6130753698045215
usno_a2,after,256,15.196443713884406,0.6137423085872977
usno_a2,after,256,15.221449638213343,0.6144095652627256
usno_a2,after,256,15.245710395271715,0.6150768219381534
usno_a2,after,256,15.271217951558782,0.6157437607209296
usno_a2,after,256,15.296362952060178,0.6164110173963575
usno_a2,after,256,15.321746981218624,0.6170779561791337
usno_a2,after,256,15.346637535929787,0.6177452128545615
usno_a2,after,256,15.372300645380648,0.6184121516373379
usno_a2,after,256,15.397414183684418,0.6190794083127656
usno_a2,after,256,15.423082493987181,0.619746347095542
usno_a2,after,256,15.448232216864767,0.6204136037709698
usno_a2,after,256,15.473403432404897,0.6210805425537461
usno_a2,after,256,15.498552416452984,0.6217477992291739
usno_a2,after,256,15.52399354994975,0.6224150559046017
usno_a2,after,256,15.54857606150162,0.623081994687378
usno_a2,after,256,15.573122613880713,0.6237492513628058
usno_a2,after,256,15.59925678927874,0.6244161901455821
usno_a2,after,256,15.624908642917344,0.6250834468210099
usno_a2,after,256,15.64964205270985,0.6257503856037863
usno_a2,after,256,15.67643792682054,0.626417642279214
usno_a2,after,256,15.701710001062267,0.6270845810619904
usno_a2,after,256,15.728186561904977,0.6277518377374182
usno_a2,after,256,15.75384429372535,0.6284187765201944
usno_a2,after,256,15.779854435419225,0.6290860331956223
usno_a2,after,256,15.805012844589271,0.6297529719783985
usno_a2,after,256,15.830736248289341,0.6304202286538263
usno_a2,after,256,15.856448642222972,0.6310874853292542
usno_a2,after,256,15.882111279922043,0.6317544241120304
usno_a2,after,256,15.908329116308664,0.6324216807874582
usno_a2,after,256,15.934827861161523,0.6330886195702345
usno_a2,after,256,15.961029162012657,0.6337558762456623
usno_a2,after,256,15.987388966968652,0.6344228150284387
usno_a2,after,256,16.012476991392276,0.6350900717038664
usno_a2,after,256,16.037233172354497,0.6357570104866428
usno_a2,after,256,16.062791083646964,0.6364242671620706
usno_a2,after,256,16.0910733274487,0.6370912059448469
usno_a2,after,256,16.117926930327158,0.6377584626202747
usno_a2,after,256,16.145300513740295,0.6384257192957025
usno_a2,after,256,16.172474214529544,0.6390926580784788
usno_a2,after,256,16.19920459933997,0.6397599147539066
usno_a2,after,256,16.225902176996794,0.6404268535366829
usno_a2,after,256,16.25280042227348,0.6410941102121107
usno_a2,after,256,16.279514928575523,0.6417610489948871
usno_a2,after,256,16.305385490284152,0.6424283056703148
usno_a2,after,256,16.332838668434775,0.6430952444530911
usno_a2,after,256,16.35867246634497,0.643762501128519
usno_a2,after,256,16.383746621789385,0.6444294399112952
usno_a2,after,256,16.411219587724418,0.645096696586723
usno_a2,after,256,16.43831072386579,0.6457639532621509
usno_a2,after,256,16.464849356778956,0.6464308920449271
usno_a2,after,256,16.491172327033226,0.6470981487203549
usno_a2,after,256,16.518410133892843,0.6477650875031312
usno_a2,after,256,16.545352210492965,0.648432344178559
usno_a2,after,256,16.573483754584572,0.6490992829613353
usno_a2,after,256,16.60197151710986,0.6497665396367631
usno_a2,after,256,16.629472222166555,0.6504334784195395
usno_a2,after,256,16.65719684055651,0.6511007350949672
usno_a2,after,256,16.68524895288874,0.6517676738777436
usno_a2,after,256,16.712805368433465,0.6524349305531714
usno_a2,after,256,16.740005814158508,0.6531018693359477
usno_a2,after,256,16.768358238608805,0.6537691260113755
usno_a2,after,256,16.795614353639444,0.6544363826868033
usno_a2,after,256,16.824363119797397,0.6551033214695796
usno_a2,after,256,16.852885307792988,0.6557705781450074
usno_a2,after,256,16.881110543911944,0.6564375169277837
usno_a2,after,256,16.909511147699334,0.6571047736032115
usno_a2,after,256,16.938328262220097,0.6577717123859878
usno_a2,after,256,16.966180544658584,0.6584389690614156
usno_a2,after,256,16.994460485685295,0.6591059078441919
usno_a2,after,256,17.022884283768718,0.6597731645196196
usno_a2,after,256,17.05117431718577,0.660440103302396
usno_a2,after,256,17.078903602458524,0.6611073599778238
usno_a2,after,256,17.10742301397559,0.6617746166532515
usno_a2,after,256,17.13684035582299,0.6624415554360279
usno_a2,after,256,17.1661402987379,0.6631088121114557
usno_a2,after,256,17.19476493168394,0.663775750894232
usno_a2,after,256,17.22300111461064,0.6644430075696598
usno_a2,after,256,17.252041095306538,0.6651099463524361
usno_a2,after,256,17.280940720442416,0.6657772030278639
usno_a2,after,256,17.310528320276433,0.6664441418106403
usno_a2,after,256,17.339866430661118,0.667111398486068
usno_a2,after,256,17.368148227900235,0.6677783372688444
usno_a2,after,256,17.39748825019305,0.6684455939442722
usno_a2,after,256,17.425697657606435,0.6691125327270485
usno_a2,after,256,17.455241124161365,0.6697797894024763
usno_a2,after,256,17.484015516628574,0.6704470460779041
usno_a2,after,256,17.513150070349752,0.6711139848606804
usno_a2,after,256,17.54286180930923,0.6717812415361082
usno_a2,after,256,17.571130639352674,0.6724481803188844
usno_a2,after,256,17.600405922294044,0.6731154369943123
usno_a2,after,256,17.630238439086952,0.6737823757770885
usno_a2,after,256,17.65848561257667,0.6744496324525163
usno_a2,after,256,17.687935924027272,0.6751165712352927
usno_a2,after,256,17.716161845041157,0.6757838279107204
usno_a2,after,256,17.744864463432492,0.6764507666934968
usno_a2,after,256,17.773901797536865,0.6771180233689246
usno_a2,after,256,17.804085845156358,0.6777852800443523
usno_a2,after,256,17.833798336596317,0.6784522188271287
usno_a2,after,256,17.86355153390089,0.6791194755025565
usno_a2,after,256,17.89336693574154,0.6797864142853328
usno_a2,after,256,17.92405839882565,0.6804536709607606
usno_a2,after,256,17.9541362610302,0.6811206097435369
usno_a2,after,256,17.984119029780686,0.6817878664189647
usno_a2,after,256,18.014530746502885,0.6824548052017411
usno_a2,after,256,18.045240742897533,0.6831220618771688
usno_a2,after,256,18.07577415707901,0.6837890006599452
usno_a2,after,256,18.106890504839157,0.684456257335373
usno_a2,after,256,18.136845522966354,0.6851235140108007
usno_a2,after,256,18.16707882805619,0.6857904527935771
usno_a2,after,256,18.198441049872116,0.6864577094690049
usno_a2,after,256,18.229024115494838,0.6871246482517811
usno_a2,after,256,18.26202960492104,0.687791904927209
usno_a2,after,256,18.292999953439477,0.6884588437099852
usno_a2,after,256,18.322946751740204,0.689126100385413
usno_a2,after,256,18.353458289319207,0.6897930391681893
usno_a2,after,256,18.38402315604702,0.6904602958436171
usno_a2,after,256,18.415043404550545,0.6911272346263935
usno_a2,after,256,18.4453575165125,0.6917944913018212
usno_a2,after,256,18.476640969984444,0.6924614300845976
usno_a2,after,256,18.507038940369057,0.6931286867600254
usno_a2,after,256,18.538785694455328,0.6937959434354531
usno_a2,after,256,18.570715342442508,0.6944628822182295
usno_a2,after,256,18.602631766633706,0.6951301388936573
usno_a2,after,256,18.635170977946004,0.6957970776764336
usno_a2,after,256,18.666805638783842,0.6964643343518614
usno_a2,after,256,18.69870950193237,0.6971312731346377
usno_a2,after,256,18.729515367971402,0.6977985298100655
usno_a2,after,256,18.760993142901157,0.6984654685928419
usno_a2,after,256,18.792928159339,0.6991327252682696
usno_a2,after,256,18.825164415269626,0.6997996640510459
usno_a2,after,256,18.856639317625792,0.7004669207264738
usno_a2,after,256,18.889292898961173,0.7011341774019015
usno_a2,after,256,18.92107938947166,0.7018011161846778
usno_a2,after,256,18.953004169580936,0.7024683728601057
usno_a2,after,256,18.985600257869322,0.7031353116428819
usno_a2,after,256,19.01862303811231,0.7038025683183097
usno_a2,after,256,19.05226642387818,0.704469507101086
usno_a2,after,256,19.08340598507948,0.7051367637765138
usno_a2,after,256,19.11540802115377,0.7058037025592901
usno_a2,after,256,19.147786913278253,0.7064709592347179
usno_a2,after,256,19.181358453195518,0.7071378980174943
usno_a2,after,256,19.213789137209517,0.707805154692922
usno_a2,after,256,19.24618293797738,0.7084720934756984
usno_a2,after,256,19.280135873021777,0.7091393501511262
usno_a2,after,256,19.31333688760688,0.7098066068265539
usno_a2,after,256,19.34625596779398,0.7104735456093303
usno_a2,after,256,19.37912798311642,0.7111408022847581
usno_a2,after,256,19.413387268130737,0.7118077410675344
usno_a2,after,256,19.446510501977627,0.7124749977429622
usno_a2,after,256,19.48046079640295,0.7131419365257385
usno_a2,after,256,19.51409466974036,0.7138091932011663
usno_a2,after,256,19.546555968384368,0.7144761319839426
usno_a2,after,256,19.57940046028716,0.7151433886593704
usno_a2,after,256,19.61427863867067,0.7158103274421467
usno_a2,after,256,19.647951379251396,0.7164775841175745
usno_a2,after,256,19.683440321524245,0.7171448407930023
usno_a2,after,256,19.71762291635116,0.7178117795757786
usno_a2,after,256,19.75262285857255,0.7184790362512063
usno_a2,after,256,19.787441029547097,0.7191459750339827
usno_a2,after,256,19.821141337789214,0.7198132317094105
usno_a2,after,256,19.856646762545637,0.7204801704921868
usno_a2,after,256,19.89079207158082,0.7211474271676146
usno_a2,after,256,19.924997293660866,0.721814365950391
usno_a2,after,256,19.959333788115888,0.7224816226258187
usno_a2,after,256,19.99486690635755,0.7231485614085951
usno_a2,after,256,20.03007507121299,0.7238158180840228
usno_a2,after,256,20.06616841172899,0.7244830747594506
usno_a2,after,256,20.10172167415257,0.725150013542227
usno_a2,after,256,20.137333077722474,0.7258172702176547
usno_a2,after,256,20.172681831970323,0.7264842090004311
usno_a2,after,256,20.208636241915045,0.7271514656758589
usno_a2,after,256,20.24605077633521,0.7278184044586352
usno_a2,after,256,20.281309600533916,0.728485661134063
usno_a2,after,256,20.316102598627396,0.7291525999168392
usno_a2,after,256,20.352352979742342,0.7298198565922671
usno_a2,after,256,20.389378574617353,0.7304867953750434
usno_a2,after,256,20.42415852359928,0.7311540520504711
usno_a2,after,256,20.46037438584196,0.7318209908332475
usno_a2,after,256,20.496420674773702,0.7324882475086752
usno_a2,after,256,20.532726557647557,0.733155504184103
usno_a2,after,256,20.57009631264225,0.7338224429668794
usno_a2,after,256,20.60647902097179,0.7344896996423071
usno_a2,after,256,20.64404772354051,0.7351566384250835
usno_a2,after,256,20.680522855259113,0.7358238951005113
usno_a2,after,256,20.716453535481065,0.7364908338832876
usno_a2,after,256,20.753389366756778,0.7371580905587154
usno_a2,after,256,20.7902768859814,0.7378250293414917
usno_a2,after,256,20.82739967226766,0.7384922860169195
usno_a2,after,256,20.8639870020234,0.7391592247996959
usno_a2,after,256,20.901471809695323,0.7398264814751236
usno_a2,after,256,20.937271439242807,0.7404937381505514
usno_a2,after,256,20.97422058108637,0.7411606769333278
usno_a2,after,256,21.012414565958125,0.7418279336087555
usno_a2,after,256,21.049879181490617,0.7424948723915319
usno_a2,after,256,21.088673526049092,0.7431621290669597
usno_a2,after,256,21.126985344358786,0.7438290678497359
usno_a2,after,256,21.16519629288075,0.7444963245251638
usno_a2,after,256,21.204226023908006,0.74516326330794
usno_a2,after,256,21.24155821924387,0.7458305199833678
usno_a2,after,256,21.280405795570232,0.7464974587661442
usno_a2,after,256,21.318332348506715,0.7471647154415719
usno_a2,after,256,21.355618637328547,0.7478316542243483
usno_a2,after,256,21.39363649538464,0.748498910899776
usno_a2,after,256,21.43332289884458,0.7491661675752038
usno_a2,after,256,21.471356912717326,0.7498331063579802
usno_a2,after,256,21.512658116167188,0.750500363033408
usno_a2,after,256,21.550345179920953,0.7511673018161843
usno_a2,after,256,21.589148131443537,0.7518345584916121
usno_a2,after,256,21.629149897878534,0.7525014972743884
usno_a2,after,256,21.668114711163867,0.7531687539498162
usno_a2,after,256,21.708683165610132,0.7538356927325925
usno_a2,after,256,21.750123979167313,0.7545029494080203
usno_a2,after,256,21.790976904188653,0.7551698881907967
usno_a2,after,256,21.83064343554247,0.7558371448662244
usno_a2,after,256,21.869485691830278,0.7565044015416522
usno_a2,after,256,21.909785770503106,0.7571713403244286
usno_a2,after,256,21.950723140756793,0.7578385969998563
usno_a2,after,256,21.992240637808663,0.7585055357826327
usno_a2,after,256,22.03419521370904,0.7591727924580605
usno_a2,after,256,22.07488005333957,0.7598397312408367
usno_a2,after,256,22.115286348797426,0.7605069879162646
usno_a2,after,256,22.155857786874467,0.7611739266990408
usno_a2,after,256,22.198038179272686,0.7618411833744686
usno_a2,after,256,22.238462983990473,0.762508122157245
usno_a2,after,256,22.28102634103601,0.7631753788326727
usno_a2,after,256,22.322496950622398,0.7638426355081005
usno_a2,after,256,22.36324070089495,0.7645095742908768
usno_a2,after,256,22.407130859386882,0.7651768309663046
usno_a2,after,256,22.44907422100144,0.765843769749081
usno_a2,after,256,22.491528841989606,0.7665110264245087
usno_a2,after,256,22.53404601093122,0.7671779652072851
usno_a2,after,256,22.574901521139964,0.7678452218827129
usno_a2,after,256,22.61635089237288,0.7685121606654892
usno_a2,after,256,22.65978622811474,0.769179417340917
usno_a2,after,256,22.70353024949212,0.7698463561236933
usno_a2,after,256,22.74579332913393,0.7705136127991211
usno_a2,after,256,22.7874201439472,0.7711805515818975
usno_a2,after,256,22.830491332185915,0.7718478082573252
usno_a2,after,256,22.87254209978829,0.772515064932753
usno_a2,after,256,22.91473010427064,0.7731820037155294
usno_a2,after,256,22.957635446182763,0.7738492603909571
usno_a2,after,256,23.002414838711545,0.7745161991737334
usno_a2,after,256,23.04559312440699,0.7751834558491613
usno_a2,after,256,23.089275893023824,0.7758503946319375
usno_a2,after,256,23.13386876728046,0.7765176513073653
usno_a2,after,256,23.17892991916193,0.7771845900901416
usno_a2,after,256,23.22401874255911,0.7778518467655694
usno_a2,after,256,23.26841795165126,0.7785187855483457
usno_a2,after,256,23.314401981263273,0.7791860422237735
usno_a2,after,256,23.357867017972413,0.7798532988992013
usno_a2,after,256,23.40299094412552,0.7805202376819776
usno_a2,after,256,23.447472484479817,0.7811874943574054
usno_a2,after,256,23.4905049066665,0.7818544331401818
usno_a2,after,256,23.535259579502053,0.7825216898156095
usno_a2,after,256,23.579610573340744,0.7831886285983859
usno_a2,after,256,23.62532960408305,0.7838558852738137
usno_a2,after,256,23.672773476299454,0.78452282405659
usno_a2,after,256,23.720279831414246,0.7851900807320178
usno_a2,after,256,23.767666347591017,0.7858570195147941
usno_a2,after,256,23.813448271770824,0.7865242761902219
usno_a2,after,256,23.860518112202328,0.7871912149729982
usno_a2,after,256,23.90594311420359,0.787858471648426
usno_a2,after,256,23.953247418683503,0.7885257283238538
usno_a2,after,256,24.0001017412838,0.78919266710663
usno_a2,after,256,24.046540580905685,0.7898599237820579
usno_a2,after,256,24.094660908923856,0.7905268625648342
usno_a2,after,256,24.14160972267372,0.791194119240262
usno_a2,after,256,24.18948593886296,0.7918610580230383
usno_a2,after,256,24.237322606397257,0.7925283146984661
usno_a2,after,256,24.285542912536783,0.7931952534812424
usno_a2,after,256,24.33273456633367,0.7938625101566702
usno_a2,after,256,24.381008510652578,0.7945294489394465
usno_a2,after,256,24.42957441235467,0.7951967056148743
usno_a2,after,256,24.479202799052814,0.7958639622903021
usno_a2,after,256,24.527416765570763,0.7965309010730784
usno_a2,after,256,24.574534602508777,0.7971981577485062
usno_a2,after,256,24.62401416643212,0.7978650965312826
usno_a2,after,256,24.671399064603918,0.7985323532067103
usno_a2,after,256,24.72192157091071,0.7991992919894867
usno_a2,after,256,24.771717883626945,0.7998665486649145
usno_a2,after,256,24.821945365007302,0.8005334874476908
usno_a2,after,256,24.872408577512488,0.8012007441231186
usno_a2,after,256,24.92189155766343,0.8018676829058948
usno_a2,after,256,24.97193029415132,0.8025349395813227
usno_a2,after,256,25.020597471395092,0.8032021962567505
usno_a2,after,256,25.072442988275725,0.8038691350395267
usno_a2,after,256,25.122731804974748,0.8045363917149546
usno_a2,after,256,25.172877216131035,0.8052033304977309
usno_a2,after,256,25.222506191418603,0.8058705871731586
usno_a2,after,256,25.272631101679593,0.806537525955935
usno_a2,after,256,25.324813428776622,0.8072047826313627
usno_a2,after,256,25.37720440794655,0.8078717214141391
usno_a2,after,256,25.429233752092884,0.8085389780895669
usno_a2,after,256,25.482403589063722,0.8092059168723432
usno_a2,after,256,25.533663564311738,0.809873173547771
usno_a2,after,256,25.58557378094268,0.8105401123305473
usno_a2,after,256,25.63840030012838,0.8112073690059751
usno_a2,after,256,25.689256589613294,0.8118746256814029
usno_a2,after,256,25.7428608960993,0.8125415644641792
usno_a2,after,256,25.796639375558442,0.813208821139607
usno_a2,after,256,25.852786165756612,0.8138757599223834
usno_a2,after,256,25.905967690924953,0.8145430165978111
usno_a2,after,256,25.95844823740478,0.8152099553805875
usno_a2,after,256,26.01332292428289,0.8158772120560153
usno_a2,after,256,26.06616540171649,0.8165441508387915
usno_a2,after,256,26.120875111561418,0.8172114075142194
usno_a2,after,256,26.17792012706451,0.8178783462969956
usno_a2,after,256,26.23373460844455,0.8185456029724234
usno_a2,after,256,26.28961507746004,0.8192128596478513
usno_a2,after,256,26.344158308684257,0.8198797984306275
usno_a2,after,256,26.400503700127445,0.8205470551060553
usno_a2,after,256,26.455319636790577,0.8212139938888317
usno_a2,after,256,26.510561529266027,0.8218812505642594
usno_a2,after,256,26.567266986950912,0.8225481893470358
usno_a2,after,256,26.622450619136714,0.8232154460224635
usno_a2,after,256,26.678652325848248,0.8238823848052399
usno_a2,after,256,26.736618387138435,0.8245496414806677
usno_a2,after,256,26.794609104246867,0.825216580263444
usno_a2,after,256,26.85283093977705,0.8258838369388718
usno_a2,after,256,26.909178250405006,0.8265507757216481
usno_a2,after,256,26.967481315659597,0.8272180323970759
usno_a2,after,256,27.023502801174885,0.8278852890725037
usno_a2,after,256,27.083776288596916,0.82855222785528
usno_a2,after,256,27.14199680077337,0.8292194845307078
usno_a2,after,256,27.20094053975464,0.8298864233134842
usno_a2,after,256,27.26062623654525,0.8305536799889119
usno_a2,after,256,27.319857376124247,0.8312206187716882
usno_a2,after,256,27.37925472265806,0.8318878754471161
usno_a2,after,256,27.439097444282424,0.8325548142298923
usno_a2,after,256,27.49881174159202,0.8332220709053201
usno_a2,after,256,27.557992561353657,0.8338890096880964
usno_a2,after,256,27.617432034205763,0.8345562663635242
usno_a2,after,256,27.68050686909308,0.835223523038952
usno_a2,after,256,27.740726819281193,0.8358904618217283
usno_a2,after,256,27.802305425748386,0.8365577184971561
usno_a2,after,256,27.862892391950794,0.8372246572799324
usno_a2,after,256,27.925758535213916,0.8378919139553602
usno_a2,after,256,27.98770901940898,0.8385588527381366
usno_a2,after,256,28.051346061401517,0.8392261094135643
usno_a2,after,256,28.11611857927317,0.8398930481963407
usno_a2,after,256,28.17819665630975,0.8405603048717685
usno_a2,after,256,28.240950369611483,0.8412272436545448
usno_a2,after,256,28.303429098065862,0.8418945003299726
usno_a2,after,256,28.365630692278216,0.8425617570054004
usno_a2,after,256,28.42990113883363,0.8432286957881767
usno_a2,after,256,28.494165132130547,0.8438959524636045
usno_a2,after,256,28.559641102427406,0.8445628912463808
usno_a2,after,256,28.62546402856242,0.8452301479218086
usno_a2,after,256,28.688719414730457,0.8458970867045849
usno_a2,after,256,28.754311017800376,0.8465643433800127
usno_a2,after,256,28.820510913458435,0.847231282162789
usno_a2,after,256,28.885205720056575,0.8478985388382168
usno_a2,after,256,28.951176998694905,0.8485654776209931
usno_a2,after,256,29.01795184852211,0.8492327342964209
usno_a2,after,256,29.085403020624984,0.8498996730791972
usno_a2,after,256,29.153794539286366,0.850566929754625
usno_a2,after,256,29.220792157769594,0.8512341864300528
usno_a2,after,256,29.289910556896757,0.8519011252128291
usno_a2,after,256,29.359544713886876,0.8525683818882569
usno_a2,after,256,29.43139083015881,0.8532353206710332
usno_a2,after,256,29.502280241052915,0.853902577346461
usno_a2,after,256,29.573740399728436,0.8545695161292374
usno_a2,after,256,29.642898459116964,0.8552367728046651
usno_a2,after,256,29.715236035629488,0.8559037115874415
usno_a2,after,256,29.78674583599974,0.8565709682628693
usno_a2,after,256,29.85926124497547,0.8572379070456456
usno_a2,after,256,29.932358079605024,0.8579051637210734
usno_a2,after,256,30.00590791644784,0.8585724203965012
usno_a2,after,256,30.078390899259148,0.8592393591792775
usno_a2,after,256,30.151041067060433,0.8599066158547053
usno_a2,after,256,30.223328174620562,0.8605735546374815
usno_a2,after,256,30.2950705916046,0.8612408113129094
usno_a2,after,256,30.370634370049316,0.8619077500956857
usno_a2,after,256,30.444244874871284,0.8625750067711134
usno_a2,after,256,30.52134209053913,0.8632419455538898
usno_a2,after,256,30.596284995356967,0.8639092022293176
usno_a2,after,256,30.674005169297352,0.8645761410120939
usno_a2,after,256,30.747691315339125,0.8652433976875217
usno_a2,after,256,30.822371882307095,0.865910336470298
usno_a2,after,256,30.898083467622847,0.8665775931457258
usno_a2,after,256,30.974797354208846,0.8672448498211536
usno_a2,after,256,31.053286321581965,0.8679117886039299
usno_a2,after,256,31.13064722490447,0.8685790452793577
usno_a2,after,256,31.20846334287546,0.869245984062134
usno_a2,after,256,31.286173851345893,0.8699132407375618
usno_a2,after,256,31.365805549179,0.8705801795203382
usno_a2,after,256,31.4468282710692,0.871247436195766
usno_a2,after,256,31.52646947436051,0.8719143749785423
usno_a2,after,256,31.609921523635023,0.8725816316539701
usno_a2,after,256,31.689008034053277,0.8732485704367463
usno_a2,after,256,31.77223616689085,0.8739158271121742
usno_a2,after,256,31.855655793478505,0.874583083787602
usno_a2,after,256,31.938543462737442,0.8752500225703782
usno_a2,after,256,32.02575219642722,0.8759172792458061
usno_a2,after,256,32.1113213995754,0.8765842180285823
usno_a2,after,256,32.192777511650775,0.8772514747040101
usno_a2,after,256,32.277970531677596,0.8779184134867865
usno_a2,after,256,32.36388236247893,0.8785856701622142
usno_a2,after,256,32.45030018899474,0.8792526089449906
usno_a2,after,256,32.53908620770402,0.8799198656204184
usno_a2,after,256,32.62304684819469,0.8805868044031947
usno_a2,after,256,32.712272269522686,0.8812540610786225
usno_a2,after,256,32.801606953205834,0.8819213177540502
usno_a2,after,256,32.89256459311599,0.8825882565368266
usno_a2,after,256,32.98310654907752,0.8832555132122544
usno_a2,after,256,33.07138858621326,0.8839224519950307
usno_a2,after,256,33.164881785960375,0.8845897086704585
usno_a2,after,256,33.2549763508071,0.8852566474532348
usno_a2,after,256,33.347819344141556,0.8859239041286626
usno_a2,after,256,33.441017767179304,0.886590842911439
usno_a2,after,256,33.532664237921324,0.8872580995868667
usno_a2,after,256,33.622014812049954,0.887925038369643
usno_a2,after,256,33.71695347350416,0.8885922950450709
usno_a2,after,256,33.80923728523392,0.8892592338278471
usno_a2,after,256,33.90130813763801,0.8899264905032749
usno_a2,after,256,33.996950337675514,0.8905937471787028
usno_a2,after,256,34.08995237256747,0.891260685961479
usno_a2,after,256,34.189419151721836,0.8919279426369068
usno_a2,after,256,34.28959838834322,0.8925948814196831
usno_a2,after,256,34.388134860627645,0.8932621380951109
usno_a2,after,256,34.48638341840885,0.8939290768778873
usno_a2,after,256,34.58841575586791,0.894596333553315
usno_a2,after,256,34.688437623129516,0.8952632723360914
usno_a2,after,256,34.79195090272191,0.8959305290115192
usno_a2,after,256,34.89313731434794,0.8965974677942955
usno_a2,after,256,34.99435828926052,0.8972647244697233
usno_a2,after,256,35.09588424512219,0.897931981145151
usno_a2,after,256,35.19988417442892,0.8985989199279274
usno_a2,after,256,35.301543820507106,0.8992661766033552
usno_a2,after,256,35.40735499009952,0.8999331153861315
usno_a2,after,256,35.51440346641783,0.9006003720615593
usno_a2,after,256,35.622031993082345,0.9012673108443356
usno_a2,after,256,35.72893428607699,0.9019345675197634
usno_a2,after,256,35.840208654977374,0.9026015063025397
usno_a2,after,256,35.94436631317075,0.9032687629779675
usno_a2,after,256,36.055216845630014,0.9039357017607438
usno_a2,after,256,36.16339042780643,0.9046029584361716
usno_a2,after,256,36.27398648891699,0.9052698972189479
usno_a2,after,256,36.39127313457175,0.9059371538943757
usno_a2,after,256,36.50901576776812,0.9066044105698035
usno_a2,after,256,36.623389546866505,0.9072713493525798
usno_a2,after,256,36.73955761323782,0.9079386060280076
usno_a2,after,256,36.85689316524371,0.9086055448107839
usno_a2,after,256,36.97128618141916,0.9092728014862117
usno_a2,after,256,37.088871025529414,0.909939740268988
usno_a2,after,256,37.20493365952643,0.9106069969444158
usno_a2,after,256,37.32561332646088,0.9112739357271922
usno_a2,after,256,37.45101326128406,0.91194119240262
usno_a2,after,256,37.5653675171792,0.9126081311853963
usno_a2,after,256,37.691828443350104,0.9132753878608241
usno_a2,after,256,37.82097826083259,0.9139426445362518
usno_a2,after,256,37.94664041084879,0.9146095833190282
usno_a2,after,256,38.07296061049807,0.915276839994456
usno_a2,after,256,38.20270009331449,0.9159437787772323
usno_a2,after,256,38.33238122581723,0.9166110354526601
usno_a2,after,256,38.46544031683524,0.9172779742354363
usno_a2,after,256,38.59545127072373,0.9179452309108642
usno_a2,after,256,38.73112342573421,0.9186121696936405
usno_a2,after,256,38.86763537945504,0.9192794263690682
usno_a2,after,256,39.00318556340916,0.9199463651518446
